split,target_id,route_id,bridge_count,anchor_number,anchor_id
train,kvasir-seg::cju2xf8e5y2wm08359vcgk09b,fb58be0ade15599404b136f2,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xf8e5y2wm08359vcgk09b,d02c1985048521240ebd9684,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xf8e5y2wm08359vcgk09b,e37f0348f74b90a5e1254846,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xf8e5y2wm08359vcgk09b,ea621d448c0a978dc3ac0ee7,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xjz2ju8pe0993ysv9wg17,ae27e6e8696ed916d76dbb3d,0,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2xjz2ju8pe0993ysv9wg17,4e5eb081cdd56e94b7157c1e,1,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2xjz2ju8pe0993ysv9wg17,276b62c6c5eaf6b7eaf9f79b,2,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2xjz2ju8pe0993ysv9wg17,c7e6c409b87933dd4e583142,3,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2xjz2ju8pe0993ysv9wg17,21d4065a3aece10780af5f1d,4,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2xjz2ju8pe0993ysv9wg17,0cb81742f2bfb51bddbb7546,5,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2xjz2ju8pe0993ysv9wg17,c459320dfeccb3f6a9dd0e99,6,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2xlcqxy9c60988vjacdznb,bf32c1069c069efd55d1825e,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xlcqxy9c60988vjacdznb,fecc6624a54dedc2a762b784,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xlcqxy9c60988vjacdznb,062965d0d47ec67f432cd9d8,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xlcqxy9c60988vjacdznb,829f105b141fb0325c7f8ec8,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xlcqxy9c60988vjacdznb,9312fd6d5c0c5a17eb44cc7c,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xlcqxy9c60988vjacdznb,51d2fd704f3f8ec1d297959c,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xlcqxy9c60988vjacdznb,44efd4a5dd346fa4651024fa,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xs6na81t20878pt6nkfip,def1519618d8390a1bd7bf36,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xs6na81t20878pt6nkfip,0ecbe2f844cb1aa020c39271,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xs6na81t20878pt6nkfip,3ac3ee9aec3dbf6dc2b999a0,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xs6na81t20878pt6nkfip,3dfd4e07d8c83b3beb8893f0,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xs6na81t20878pt6nkfip,3bf087150407b17e6db49df2,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xs6na81t20878pt6nkfip,3f14dfb8e093f6a019231332,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xs6na81t20878pt6nkfip,77fb27563794ead95e25fd31,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xwm1s84l50799i60mq0pu,f691325c4b1f46f2282a9194,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xwm1s84l50799i60mq0pu,9bd603091cebff7a84199771,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xwm1s84l50799i60mq0pu,af8da89a4cebeab6f9b63761,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xwm1s84l50799i60mq0pu,8177808d1ab7bee467048a1a,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xwm1s84l50799i60mq0pu,388bc4b91c962440a7d482b6,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xwm1s84l50799i60mq0pu,d2529ba831a97edbadeb7d34,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xwm1s84l50799i60mq0pu,f81d76664fe5834e2463b034,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2xyd9vyi7m098831qcucse,3147ed11763744e8d4292c1a,0,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2xyd9vyi7m098831qcucse,f6227e4ca502236eb4888992,1,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2xyd9vyi7m098831qcucse,c102800dbdfb67d0ba539052,2,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2xyd9vyi7m098831qcucse,6176f1cc5999c64e41f94a4f,3,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2xyd9vyi7m098831qcucse,7e3cdda7d1f6a8aa1f10f62a,4,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2xyd9vyi7m098831qcucse,7d1805a3f684b5ee3f65514a,5,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2xyd9vyi7m098831qcucse,57d8c8adf2ae2ca34b19b045,6,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2y0z6g87p10878fpk5d3rq,4058e530201aef427c5e0ec7,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y0z6g87p10878fpk5d3rq,01b74cd21c6bfac4c8c3be0f,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y0z6g87p10878fpk5d3rq,c000736a4141031c9cd15af6,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y0z6g87p10878fpk5d3rq,701cb90d8af20abb13dfeca8,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y0z6g87p10878fpk5d3rq,e1f6774fa7878297d317eb74,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y0z6g87p10878fpk5d3rq,8050c706a44f6aa09e995f63,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y0z6g87p10878fpk5d3rq,fab1eeb2c67838fed642ed04,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y40d8ulqo0993q0adtgtb,d297e1746c5189ef0cf9fe6d,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y40d8ulqo0993q0adtgtb,0320b99d46a2e6839307a628,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y40d8ulqo0993q0adtgtb,281d54a6a9d16c1ae21686a8,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y40d8ulqo0993q0adtgtb,bac944ddc2eb837518d2cf4c,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y40d8ulqo0993q0adtgtb,7afdbfe5e9788220a7611c64,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y40d8ulqo0993q0adtgtb,53309ffe2deea0b1db56cf60,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y40d8ulqo0993q0adtgtb,61b523d7a1beccc07bc6761b,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y5zas8m7f0801d34g5owq,b29abd18d7ff198c35fa0fb2,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y5zas8m7f0801d34g5owq,a9ef08fd42947a0ed52ba8f5,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y5zas8m7f0801d34g5owq,e593c446836f0982a2b05b2f,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y5zas8m7f0801d34g5owq,64eef26184e41041c43a6d54,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y5zas8m7f0801d34g5owq,fcdf229b1ccc95ba92889c29,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y5zas8m7f0801d34g5owq,2cb63af2c2e480f920197f71,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y5zas8m7f0801d34g5owq,f679eb942b8e489e37dc9e3c,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2y8s56ymqr083541ggdsml,d18afe86f9ba232fdd0ed385,0,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2y8s56ymqr083541ggdsml,09322b553c286ef60f31fc00,1,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2y8s56ymqr083541ggdsml,673550d888429f580dce8e7e,2,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2y8s56ymqr083541ggdsml,d282123ab588624eee02ee8e,3,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2y8s56ymqr083541ggdsml,a8aeca2f1c3c759f50c0dfc6,4,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2y8s56ymqr083541ggdsml,e2a8fdbe596bf79b9755a4bf,5,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2y8s56ymqr083541ggdsml,6826efc45e682c118e0b2836,6,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2yg5ht8i4p087800js8hp4,ad67ef91f92463fa86a6cdd1,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yg5ht8i4p087800js8hp4,45e941b036b03a2c2e3861d8,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yg5ht8i4p087800js8hp4,b9bc6ec9e4d1d47d5b760403,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yg5ht8i4p087800js8hp4,ebe35b5223ee415a86d48253,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yg5ht8i4p087800js8hp4,ed9a8978893216b1fc8fe824,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yg5ht8i4p087800js8hp4,d1545145ce65a4539d7ceb0e,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yg5ht8i4p087800js8hp4,473e18b629d1402c9c2c462b,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yljr0yzhw0988ecf271ly,be3a59ed16240442fd3980d1,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yljr0yzhw0988ecf271ly,54e3134c7ed5d5e6d73693d8,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yljr0yzhw0988ecf271ly,4c4b774fc5a9be2ba275036c,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yljr0yzhw0988ecf271ly,5ef75773bb40f1b8dc0ea48e,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yljr0yzhw0988ecf271ly,4f7b97dd5bb9c8359d5e8153,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yljr0yzhw0988ecf271ly,c40d94d724104ce37443659c,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yljr0yzhw0988ecf271ly,0a93aa921bf148aabd12e23e,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yv4imv6cz099314jveiib,f2e06ac94b4859bf9e031506,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yv4imv6cz099314jveiib,2dcdb07d8a2afa8e90345e37,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yv4imv6cz099314jveiib,966f5c6cbb3368e5a31f1636,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yv4imv6cz099314jveiib,b8d1a2af3e764a2e0632be82,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yv4imv6cz099314jveiib,ddbecf234b95f9ef3ca3017d,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yv4imv6cz099314jveiib,ce510acd32f20d817c68c284,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yv4imv6cz099314jveiib,cb11c21f7c484445c9b05a95,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2yw4s7z7p20988lmf2gdgd,05e75092806a141da8c3f84a,0,2,kvasir-seg::cju2pmhtr17a00855cvpelzb0
train,kvasir-seg::cju2yw4s7z7p20988lmf2gdgd,f350bba376321f0a8e5df8ae,1,2,kvasir-seg::cju2pmhtr17a00855cvpelzb0
train,kvasir-seg::cju2yw4s7z7p20988lmf2gdgd,8efa5280c84733849a48ae39,2,2,kvasir-seg::cju2pmhtr17a00855cvpelzb0
train,kvasir-seg::cju2yw4s7z7p20988lmf2gdgd,7c0e184c5f473d6c06547842,3,2,kvasir-seg::cju2pmhtr17a00855cvpelzb0
train,kvasir-seg::cju2yw4s7z7p20988lmf2gdgd,6e326a158b306fda38facc1e,4,2,kvasir-seg::cju2pmhtr17a00855cvpelzb0
train,kvasir-seg::cju2yw4s7z7p20988lmf2gdgd,18d0653f9ee71a81d1ab7ae7,5,2,kvasir-seg::cju2pmhtr17a00855cvpelzb0
train,kvasir-seg::cju2yw4s7z7p20988lmf2gdgd,5d3afccceb408a2d21e054f6,6,2,kvasir-seg::cju2pmhtr17a00855cvpelzb0
train,kvasir-seg::cju2yyhsp933j0855hp32e012,5f066b76840a4e33b24982f1,0,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2yyhsp933j0855hp32e012,f9c5ce7e2e1bf377679f96dd,1,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2yyhsp933j0855hp32e012,289350fdfcb7ad842fdec96a,2,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2yyhsp933j0855hp32e012,a6bba069eae067939456b155,3,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2yyhsp933j0855hp32e012,bd94cd7026b143ad9bb35b55,4,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2yyhsp933j0855hp32e012,5660f1ef96ed8e82d28fbb32,5,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2yyhsp933j0855hp32e012,1baa8ec883144f2746cfe573,6,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2z1nxlzaj40835wj81s1iy,c75ddfea39e708f672c38d6c,0,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2z1nxlzaj40835wj81s1iy,b654ef4c3558916e080b0d38,1,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2z1nxlzaj40835wj81s1iy,7ebe8f57976803f99b6bced4,2,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2z1nxlzaj40835wj81s1iy,ff21073a940ab86b42535714,3,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2z1nxlzaj40835wj81s1iy,d4699c62bdaef0ebb96325a9,4,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2z1nxlzaj40835wj81s1iy,289785dde9890dd813246026,5,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2z1nxlzaj40835wj81s1iy,83f77b83b896030eb607e4c6,6,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2z2x3nvd3c099350zgty7w,3d30c3b1e17cb0da1fcb4806,0,5,kvasir-seg::cju5cu8qkb84x08186jwo8yin
train,kvasir-seg::cju2z2x3nvd3c099350zgty7w,180eeaef1709a83f95e793f9,1,5,kvasir-seg::cju5cu8qkb84x08186jwo8yin
train,kvasir-seg::cju2z2x3nvd3c099350zgty7w,262f3dad8db5376f486680e1,2,5,kvasir-seg::cju5cu8qkb84x08186jwo8yin
train,kvasir-seg::cju2z2x3nvd3c099350zgty7w,b9f8106ad4ad66347682c465,3,5,kvasir-seg::cju5cu8qkb84x08186jwo8yin
train,kvasir-seg::cju2z2x3nvd3c099350zgty7w,d1c2a0fa8d555d42358d4aa2,4,5,kvasir-seg::cju5cu8qkb84x08186jwo8yin
train,kvasir-seg::cju2z2x3nvd3c099350zgty7w,39b85c5a5d87cd7806eedf7e,5,5,kvasir-seg::cju5cu8qkb84x08186jwo8yin
train,kvasir-seg::cju2z2x3nvd3c099350zgty7w,dd93b5340479f12b6d0e8e5e,6,5,kvasir-seg::cju5cu8qkb84x08186jwo8yin
train,kvasir-seg::cju2z45kuzf6d0988nz2c819m,373b3bb32502d6694cbd02cb,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z45kuzf6d0988nz2c819m,8a944da5007a561ab1df047d,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z45kuzf6d0988nz2c819m,b3c0184fde08cc94355d7e34,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z45kuzf6d0988nz2c819m,ddd66e92ac98c7833cc2ad05,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z45kuzf6d0988nz2c819m,b1b68482fc855028dc228126,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z45kuzf6d0988nz2c819m,29d9137ce6cff43d41eab6bc,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z45kuzf6d0988nz2c819m,cc9c071ac6dfcf38bebee03f,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z6ez69g4u0801qwt088lw,13830958d3b19303b0446627,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z6ez69g4u0801qwt088lw,9868489d4c6e311f3cd76ac8,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z6ez69g4u0801qwt088lw,4f2b853bab4d8745db65e76d,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z6ez69g4u0801qwt088lw,c2e8699c15d336a62b666716,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z6ez69g4u0801qwt088lw,99ead381737e837102c1c151,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z6ez69g4u0801qwt088lw,0bc6d63539583b86573a85e0,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z6ez69g4u0801qwt088lw,1635ca6dab5557adb34ff32f,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z9vlp9j0w0801oag91sy9,fc983b599d4aae689ad41530,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z9vlp9j0w0801oag91sy9,935909409ff730643c1c60ea,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z9vlp9j0w0801oag91sy9,ef927e0d88fffd1d89127b2d,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z9vlp9j0w0801oag91sy9,44dfa9388097f2f94d3ebb28,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z9vlp9j0w0801oag91sy9,81cda79acb7f4cca6b252a57,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z9vlp9j0w0801oag91sy9,9c1588d354ed85e2af61ad35,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2z9vlp9j0w0801oag91sy9,f7598787c2eeebc59782e867,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zblxw9848087853csbrx1,cc7989ee96dd0e0dedfb8ea9,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zblxw9848087853csbrx1,f3dbb21535e4b44623fb8254,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zblxw9848087853csbrx1,b3dee568b005f9e2223f07e3,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zblxw9848087853csbrx1,9fbb7608b051264a7941f194,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zblxw9848087853csbrx1,7477c6f6be2091581e0a172a,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zblxw9848087853csbrx1,9f2a2873b8f0aae2b2b65376,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zblxw9848087853csbrx1,cbd4a6dab0f02a7ef29d17bd,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zdhsczmn50988z64qwg2q,1c86dcedab75fd6a012ca9c3,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zdhsczmn50988z64qwg2q,bb96650cbe99ca44dcf900ba,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zdhsczmn50988z64qwg2q,f64c6b01232d7ec87084d290,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zdhsczmn50988z64qwg2q,3785aa3bfccac5b38f4abf2c,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zdhsczmn50988z64qwg2q,972c57706a81ead93a5ff792,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zdhsczmn50988z64qwg2q,ae76bdc5c4cae88531eb14b2,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zdhsczmn50988z64qwg2q,9fcef68d10427b0c3d7a316a,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zdvjn9h7r08553cp4eed5,c2cc6336049535a47d265067,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zdvjn9h7r08553cp4eed5,15153ee325afffdd2f6ee2fe,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zdvjn9h7r08553cp4eed5,1d2e52df83e5c7893849d9a2,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zdvjn9h7r08553cp4eed5,ce0e25237d45c5ad16116b07,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zdvjn9h7r08553cp4eed5,660efd0a0a5e2c2ab733801a,4,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zdvjn9h7r08553cp4eed5,869234a1fb3805bc2be448af,5,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zdvjn9h7r08553cp4eed5,616a55189f735be5af5c5cfc,6,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zgbj9zmrw0835nnlzxj4c,c603b3db8e43377f09c80221,0,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2zgbj9zmrw0835nnlzxj4c,3ace5bf366c44a55c75623eb,1,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2zgbj9zmrw0835nnlzxj4c,2ffe214104d3f600c3562457,2,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2zgbj9zmrw0835nnlzxj4c,58682216142dd82cb5ac818a,3,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2zgbj9zmrw0835nnlzxj4c,c65578c7ee73fdf762d49555,4,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2zgbj9zmrw0835nnlzxj4c,11640fe5a0bbfe3476945fb8,5,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2zgbj9zmrw0835nnlzxj4c,38dfcf48e91c826a622570f6,6,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2zi4l09f5807991s8do2b2,abbbf11639ff72a662dd6eed,0,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2zi4l09f5807991s8do2b2,e3adcfec79646797dca9f868,1,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2zi4l09f5807991s8do2b2,67fbfa4f99b2007013891cf0,2,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2zi4l09f5807991s8do2b2,40d9e2d0b693c486c0229b2a,3,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2zi4l09f5807991s8do2b2,7d985e55e4aadd161aeac204,4,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2zi4l09f5807991s8do2b2,32a17e728136fae3aa37407f,5,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2zi4l09f5807991s8do2b2,61fb59412e7f6896d3eaa504,6,6,kvasir-seg::cju7aklv31h4309871m29l4e7
train,kvasir-seg::cju2zjcvj9qma0801dk71hhi0,0cfc0b4764f4e2939d07c916,0,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zjcvj9qma0801dk71hhi0,b5a22cac47a3d783e2312969,1,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zjcvj9qma0801dk71hhi0,2b6518a12b5f5497e85a42e9,2,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
train,kvasir-seg::cju2zjcvj9qma0801dk71hhi0,5343c77ebef543465c98b778,3,1,kvasir-seg::cju1c4fcu40hl07992b8gj0c8
